date,ticker,action,shares,price,notional,cost
2021-02-16,TSLA,SELL,1,265.40667724609375,265.40667724609375,0.0
2021-02-16,ENPH,BUY,2,193.5,387.0,0.0
2021-02-16,PLUG,BUY,6,59.0,354.0,0.0
2021-02-17,POET,SELL,11,10.0,110.0,0.0
2021-02-17,TSLA,SELL,1,266.04998779296875,266.04998779296875,0.0
2021-02-17,PLUG,BUY,6,56.22999954223633,337.37999725341797,0.0
2021-02-18,TWLO,SELL,2,443.489990234375,886.97998046875,0.0
2021-02-18,ENPH,BUY,1,180.83999633789062,180.83999633789062,0.0
2021-02-18,PLUG,BUY,18,50.22999954223633,904.1399917602539,0.0
2021-02-18,POET,BUY,7,9.699999809265137,67.89999866485596,0.0
2021-02-19,TWLO,BUY,2,425.54998779296875,851.0999755859375,0.0
2021-02-19,POET,BUY,7,9.899999618530273,69.29999732971191,0.0
2021-02-19,TSLA,BUY,1,260.4333190917969,260.4333190917969,0.0
2021-02-19,ENPH,SELL,1,189.74000549316406,189.74000549316406,0.0
2021-02-19,PLUG,SELL,17,55.88999938964844,950.1299896240234,0.0
2021-02-22,POET,SELL,39,9.399999618530273,366.59998512268066,0.0
2021-02-22,TWLO,SELL,2,409.2099914550781,818.4199829101562,0.0
2021-02-22,ENPH,BUY,2,167.86000061035156,335.7200012207031,0.0
2021-02-22,PLUG,BUY,11,48.599998474121094,534.599983215332,0.0
2021-02-23,TWLO,SELL,24,410.5899963378906,9854.159912109375,0.0
2021-02-23,ENPH,SELL,1,170.88999938964844,170.88999938964844,0.0
2021-02-23,POET,SELL,18,9.5,171.0,0.0
2021-02-23,JPM,BUY,76,131.9558563232422,10028.645080566406,0.0
2021-02-23,PLUG,BUY,8,46.58000183105469,372.6400146484375,0.0
2021-02-23,TSLA,BUY,1,232.94667053222656,232.94667053222656,0.0
2021-02-24,TSLA,SELL,1,247.33999633789062,247.33999633789062,0.0
2021-02-24,JPM,BUY,2,134.2776336669922,268.5552673339844,0.0
2021-02-24,ENPH,SELL,1,180.8699951171875,180.8699951171875,0.0
2021-02-24,PLUG,SELL,7,50.15999984741211,351.11999893188477,0.0
2021-02-24,POET,BUY,36,9.600000381469727,345.60001373291016,0.0
2021-02-25,TSLA,BUY,1,227.4066619873047,227.4066619873047,0.0
2021-02-25,TWLO,BUY,25,377.5899963378906,9439.749908447266,0.0
2021-02-25,PLUG,BUY,16,43.34000015258789,693.4400024414062,0.0
2021-02-25,POET,SELL,12,9.0,108.0,0.0
2021-02-25,JPM,SELL,78,132.45523071289062,10331.507995605469,0.0
2021-02-26,ENPH,SELL,1,176.05999755859375,176.05999755859375,0.0
2021-02-26,PLUG,SELL,16,48.380001068115234,774.0800170898438,0.0
2021-02-26,TWLO,SELL,25,392.8800048828125,9822.000122070312,0.0
2021-02-26,AVGO,BUY,241,42.18136978149414,10165.710117340088,0.0
2021-02-26,POET,BUY,53,8.899999618530273,471.6999797821045,0.0
2021-02-26,TSLA,BUY,2,225.1666717529297,450.3333435058594,0.0
2021-03-01,POET,BUY,15,9.300000190734863,139.50000286102295,0.0
2021-03-01,AVGO,BUY,4,43.95078659057617,175.8031463623047,0.0
2021-03-01,TSLA,SELL,1,239.47666931152344,239.47666931152344,0.0
2021-03-01,PLUG,SELL,5,52.459999084472656,262.2999954223633,0.0
2021-03-02,AVGO,SELL,245,43.13654708862305,10568.454036712646,0.0
2021-03-02,POET,SELL,20,9.0,180.0,0.0
2021-03-02,ENPH,BUY,2,171.69000244140625,343.3800048828125,0.0
2021-03-02,PLUG,BUY,5,48.779998779296875,243.89999389648438,0.0
2021-03-02,SLB,BUY,405,25.24732780456543,10225.167760848999,0.0
2021-03-03,PLUG,BUY,12,43.810001373291016,525.7200164794922,0.0
2021-03-03,GE,BUY,149,65.38683319091797,9742.638145446777,0.0
2021-03-03,POET,SELL,16,8.699999809265137,139.1999969482422,0.0
2021-03-03,SLB,SELL,405,25.453683853149414,10308.741960525513,0.0
2021-03-03,ENPH,BUY,1,161.1199951171875,161.1199951171875,0.0
2021-03-04,GE,SELL,149,66.01927185058594,9836.871505737305,0.0
2021-03-04,AMD,BUY,118,77.75,9174.5,0.0
2021-03-04,ENPH,BUY,1,149.8800048828125,149.8800048828125,0.0
2021-03-04,PLUG,BUY,8,40.02000045776367,320.1600036621094,0.0
2021-03-04,POET,BUY,43,7.900000095367432,339.70000410079956,0.0
2021-03-05,AMD,SELL,118,78.5199966430664,9265.359603881836,0.0
2021-03-05,PLUG,SELL,1,39.29999923706055,39.29999923706055,0.0
2021-03-05,ENPH,BUY,1,143.5500030517578,143.5500030517578,0.0
2021-03-05,POET,BUY,4,7.699999809265137,30.799999237060547,0.0
2021-03-05,TSLA,BUY,1,199.31666564941406,199.31666564941406,0.0
2021-03-05,TWLO,BUY,26,337.2799987792969,8769.279968261719,0.0
2021-03-08,TWLO,BUY,1,320.5899963378906,320.5899963378906,0.0
2021-03-08,TSLA,BUY,1,187.6666717529297,187.6666717529297,0.0
2021-03-08,ENPH,BUY,4,132.05999755859375,528.239990234375,0.0
2021-03-08,POET,SELL,105,8.199999809265137,860.9999799728394,0.0
2021-03-09,ENPH,SELL,1,148.6999969482422,148.6999969482422,0.0
2021-03-09,TSLA,SELL,3,224.52667236328125,673.5800170898438,0.0
2021-03-09,TWLO,SELL,1,362.3599853515625,362.3599853515625,0.0
2021-03-09,PLUG,BUY,1,42.31999969482422,42.31999969482422,0.0
2021-03-09,POET,BUY,96,8.399999618530273,806.3999633789062,0.0
2021-03-10,ENPH,SELL,1,152.42999267578125,152.42999267578125,0.0
2021-03-10,PLUG,SELL,2,42.83000183105469,85.66000366210938,0.0
2021-03-10,POET,SELL,10,8.5,85.0,0.0
2021-03-10,TWLO,BUY,1,352.7699890136719,352.7699890136719,0.0
2021-03-11,ENPH,SELL,1,165.33999633789062,165.33999633789062,0.0
2021-03-11,PLUG,SELL,12,48.15999984741211,577.9199981689453,0.0
2021-03-11,POET,BUY,49,8.699999809265137,426.2999906539917,0.0
2021-03-11,TSLA,BUY,1,233.1999969482422,233.1999969482422,0.0
2021-03-12,TWLO,BUY,1,369.0299987792969,369.0299987792969,0.0
2021-03-12,TSLA,BUY,1,231.2433319091797,231.2433319091797,0.0
2021-03-12,POET,SELL,81,9.399999618530273,761.3999691009521,0.0
2021-03-12,PLUG,BUY,6,47.25,283.5,0.0
2021-03-15,ENPH,SELL,1,174.16000366210938,174.16000366210938,0.0
2021-03-15,POET,SELL,57,10.199999809265137,581.3999891281128,0.0
2021-03-15,TWLO,SELL,28,369.5799865722656,10348.239624023438,0.0
2021-03-15,GE,BUY,166,64.99685668945312,10789.478210449219,0.0
2021-03-15,PLUG,BUY,10,46.459999084472656,464.59999084472656,0.0
2021-03-16,POET,SELL,84,10.800000190734863,907.2000160217285,0.0
2021-03-16,GE,SELL,166,64.02310943603516,10627.836166381836,0.0
2021-03-16,ENPH,BUY,1,166.30999755859375,166.30999755859375,0.0
2021-03-16,NFLX,BUY,201,52.40299987792969,10533.002975463867,0.0
2021-03-16,PLUG,BUY,15,42.68000030517578,640.2000045776367,0.0
2021-03-16,TSLA,BUY,1,225.6266632080078,225.6266632080078,0.0
2021-03-17,TSLA,SELL,2,233.93666076660156,467.8733215332031,0.0
2021-03-17,PLUG,BUY,16,39.33000183105469,629.280029296875,0.0
2021-03-17,NFLX,SELL,4,52.444000244140625,209.7760009765625,0.0
2021-03-17,POET,BUY,11,10.5,115.5,0.0
2021-03-18,PLUG,BUY,3,36.36000061035156,109.08000183105469,0.0
2021-03-18,ENPH,BUY,2,148.47999572753906,296.9599914550781,0.0
2021-03-18,NFLX,SELL,6,50.479000091552734,302.8740005493164,0.0
2021-03-18,POET,SELL,10,9.899999618530273,98.99999618530273,0.0
2021-03-19,ENPH,SELL,2,154.9499969482422,309.8999938964844,0.0
2021-03-19,PLUG,SELL,9,38.279998779296875,344.5199890136719,0.0
2021-03-19,NFLX,BUY,1,51.21799850463867,51.21799850463867,0.0
2021-03-19,POET,BUY,39,9.699999809265137,378.29999256134033,0.0
2021-03-19,TSLA,BUY,1,218.2899932861328,218.2899932861328,0.0
2021-03-22,POET,BUY,47,9.399999618530273,441.79998207092285,0.0
2021-03-22,TSLA,SELL,1,223.3333282470703,223.3333282470703,0.0
2021-03-22,ENPH,SELL,1,161.11000061035156,161.11000061035156,0.0
2021-03-22,NFLX,SELL,1,52.31100082397461,52.31100082397461,0.0
2021-03-23,NFLX,SELL,8,53.50899887084961,428.0719909667969,0.0
2021-03-23,PLUG,BUY,9,36.790000915527344,331.1100082397461,0.0
2021-03-24,NFLX,SELL,5,52.08100128173828,260.4050064086914,0.0
2021-03-24,POET,SELL,9,8.800000190734863,79.20000171661377,0.0
2021-03-24,PLUG,BUY,13,33.20000076293945,431.6000099182129,0.0
2021-03-25,POET,BUY,33,8.5,280.5,0.0
2021-03-25,F,BUY,1012,9.132546424865723,9242.136981964111,0.0
2021-03-25,TSLA,SELL,1,213.4633331298828,213.4633331298828,0.0
2021-03-25,PLUG,SELL,8,34.099998474121094,272.79998779296875,0.0
2021-03-25,NFLX,SELL,178,50.2859992980957,8950.907875061035,0.0
2021-03-26,ENPH,SELL,2,152.07000732421875,304.1400146484375,0.0
2021-03-26,F,SELL,1012,9.117718696594238,9227.13132095337,0.0
2021-03-26,POET,SELL,3,8.5,25.5,0.0
2021-03-26,NFLX,BUY,181,50.80500030517578,9195.705055236816,0.0
2021-03-26,TSLA,BUY,1,206.23666381835938,206.23666381835938,0.0
2021-03-29,PLUG,BUY,22,30.780000686645508,677.1600151062012,0.0
2021-03-29,ENPH,BUY,3,142.13999938964844,426.4199981689453,0.0
2021-03-29,POET,SELL,81,9.0,729.0,0.0
2021-03-29,NFLX,SELL,6,51.39500045776367,308.37000274658203,0.0
2021-03-30,ENPH,SELL,1,150.60000610351562,150.60000610351562,0.0
2021-03-30,NFLX,SELL,175,51.3390007019043,8984.325122833252,0.0
2021-03-30,PLUG,SELL,18,34.040000915527344,612.7200164794922,0.0
2021-03-30,POET,BUY,50,8.899999618530273,444.9999809265137,0.0
2021-03-30,TWLO,BUY,29,321.20001220703125,9314.800354003906,0.0
2021-03-31,POET,BUY,3,9.399999618530273,28.19999885559082,0.0
2021-03-31,PLUG,BUY,2,35.84000015258789,71.68000030517578,0.0
2021-03-31,TWLO,SELL,29,340.760009765625,9882.040283203125,0.0
2021-03-31,ENPH,SELL,1,162.16000366210938,162.16000366210938,0.0
2021-03-31,AMD,BUY,126,78.5,9891.0,0.0
2021-04-01,AMD,SELL,126,81.08999633789062,10217.339538574219,0.0
2021-04-01,GE,BUY,154,64.65603637695312,9957.029602050781,0.0
2021-04-01,PLUG,BUY,5,35.2599983215332,176.29999160766602,0.0
2021-04-01,TSLA,BUY,1,220.5833282470703,220.5833282470703,0.0
2021-04-05,ENPH,BUY,4,149.4199981689453,597.6799926757812,0.0
2021-04-05,GE,SELL,5,65.53240966796875,327.66204833984375,0.0
2021-04-05,POET,SELL,14,9.399999618530273,131.59999465942383,0.0
2021-04-05,TSLA,SELL,3,230.35000610351562,691.0500183105469,0.0
2021-04-05,PLUG,BUY,11,33.439998626708984,367.8399848937988,0.0
2021-04-06,ENPH,SELL,2,157.9199981689453,315.8399963378906,0.0
2021-04-06,PLUG,SELL,5,34.66999816894531,173.34999084472656,0.0
2021-04-06,GE,BUY,4,65.24027252197266,260.9610900878906,0.0
2021-04-06,POET,BUY,10,9.5,95.0,0.0
2021-04-06,TSLA,BUY,1,230.5399932861328,230.5399932861328,0.0
2021-04-07,POET,SELL,16,9.300000190734863,148.8000030517578,0.0
2021-04-07,TWLO,BUY,27,353.1099853515625,9533.969604492188,0.0
2021-04-07,PLUG,BUY,13,31.959999084472656,415.47998809814453,0.0
2021-04-07,GE,SELL,153,65.19158935546875,9974.313171386719,0.0
2021-04-07,ENPH,BUY,1,150.00999450683594,150.00999450683594,0.0
2021-04-08,TWLO,SELL,27,367.07000732421875,9910.890197753906,0.0
2021-04-08,GE,BUY,149,65.48372650146484,9757.075248718262,0.0
2021-04-08,POET,BUY,30,9.199999809265137,275.9999942779541,0.0
2021-04-09,GE,SELL,2,66.21399688720703,132.42799377441406,0.0
2021-04-09,PLUG,BUY,1,32.29999923706055,32.29999923706055,0.0
2021-04-09,POET,BUY,5,9.100000381469727,45.50000190734863,0.0
2021-04-12,PLUG,BUY,22,29.68000030517578,652.9600067138672,0.0
2021-04-12,ENPH,SELL,1,151.8699951171875,151.8699951171875,0.0
2021-04-12,GE,SELL,147,66.16532897949219,9726.303359985352,0.0
2021-04-12,TSLA,SELL,2,233.9933319091797,467.9866638183594,0.0
2021-04-12,AMAT,BUY,74,129.36610412597656,9573.091705322266,0.0
2021-04-12,POET,BUY,10,8.899999618530273,88.99999618530273,0.0
2021-04-13,TWLO,BUY,25,386.6000061035156,9665.00015258789,0.0
2021-04-13,POET,BUY,28,8.800000190734863,246.40000534057617,0.0
2021-04-13,AMAT,SELL,74,129.46192932128906,9580.18276977539,0.0
2021-04-13,TSLA,SELL,3,254.10667419433594,762.3200225830078,0.0
2021-04-13,PLUG,BUY,9,29.290000915527344,263.6100082397461,0.0
2021-04-14,ENPH,SELL,1,151.91000366210938,151.91000366210938,0.0
2021-04-14,PLUG,SELL,1,28.389999389648438,28.389999389648438,0.0
2021-04-14,POET,BUY,26,8.300000190734863,215.80000495910645,0.0
2021-04-15,TSLA,SELL,1,246.28334045410156,246.28334045410156,0.0
2021-04-15,TWLO,SELL,2,389.8900146484375,779.780029296875,0.0
2021-04-15,ENPH,BUY,1,145.7899932861328,145.7899932861328,0.0
2021-04-15,POET,BUY,31,7.900000095367432,244.90000295639038,0.0
2021-04-15,PLUG,BUY,21,26.09000015258789,547.8900032043457,0.0
2021-04-16,ENPH,SELL,1,150.00999450683594,150.00999450683594,0.0
2021-04-16,PLUG,SELL,12,27.239999771118164,326.87999725341797,0.0
2021-04-16,POET,BUY,27,7.800000190734863,210.6000051498413,0.0
2021-04-16,TWLO,BUY,1,385.239990234375,385.239990234375,0.0
2021-04-19,PLUG,BUY,8,25.239999771118164,201.9199981689453,0.0
2021-04-20,TWLO,SELL,1,367.6499938964844,367.6499938964844,0.0
2021-04-20,POET,BUY,79,6.900000095367432,545.1000075340271,0.0
2021-04-20,TSLA,SELL,1,239.663330078125,239.663330078125,0.0
2021-04-20,ENPH,SELL,3,147.0,441.0,0.0
2021-04-20,PLUG,SELL,1,25.25,25.25,0.0
2021-04-21,PLUG,SELL,8,27.139999389648438,217.1199951171875,0.0
2021-04-21,POET,SELL,41,7.5,307.5,0.0
2021-04-21,TSLA,BUY,1,248.0399932861328,248.0399932861328,0.0
2021-04-21,TWLO,BUY,1,370.20001220703125,370.20001220703125,0.0
2021-04-22,TWLO,BUY,1,373.7699890136719,373.7699890136719,0.0
2021-04-22,TSLA,BUY,2,239.89666748046875,479.7933349609375,0.0
2021-04-22,PLUG,BUY,13,26.5,344.5,0.0
2021-04-22,ENPH,SELL,1,160.8800048828125,160.8800048828125,0.0
2021-04-22,POET,SELL,75,8.100000381469727,607.5000286102295,0.0
2021-04-23,ENPH,SELL,1,166.97000122070312,166.97000122070312,0.0
2021-04-23,PLUG,SELL,11,27.979999542236328,307.7799949645996,0.0
2021-04-23,TWLO,SELL,1,384.6400146484375,384.6400146484375,0.0
2021-04-23,POET,BUY,55,7.900000095367432,434.50000524520874,0.0
2021-04-26,POET,BUY,45,7.800000190734863,351.00000858306885,0.0
2021-04-26,AMAT,BUY,74,131.57012939453125,9736.189575195312,0.0
2021-04-26,AAPL,BUY,74,131.0958709716797,9701.094451904297,0.0
2021-04-26,PLUG,SELL,8,29.290000915527344,234.32000732421875,0.0
2021-04-26,TSLA,SELL,39,246.06666564941406,9596.599960327148,0.0
2021-04-26,ENPH,SELL,1,172.64999389648438,172.64999389648438,0.0
2021-04-26,TWLO,SELL,24,400.67999267578125,9616.31982421875,0.0
2021-04-27,AAPL,SELL,74,130.7747802734375,9677.333740234375,0.0
2021-04-27,POET,SELL,10,7.800000190734863,78.00000190734863,0.0
2021-04-27,PLUG,BUY,6,28.549999237060547,171.29999542236328,0.0
2021-04-27,TSLA,BUY,41,234.913330078125,9631.446533203125,0.0
2021-04-28,AMAT,SELL,74,130.02731323242188,9622.021179199219,0.0
2021-04-28,PLUG,SELL,12,28.860000610351562,346.32000732421875,0.0
2021-04-28,POET,SELL,62,8.0,496.0,0.0
2021-04-28,TSLA,SELL,1,231.46665954589844,231.46665954589844,0.0
2021-04-28,ENPH,BUY,8,146.91000366210938,1175.280029296875,0.0
2021-04-28,TWLO,BUY,24,393.79998779296875,9451.19970703125,0.0
2021-04-29,F,BUY,1113,8.34679126739502,9289.978680610657,0.0
2021-04-29,AMAT,BUY,71,129.7398223876953,9211.527389526367,0.0
2021-04-29,TWLO,SELL,24,375.44000244140625,9010.56005859375,0.0
2021-04-29,POET,SELL,38,8.100000381469727,307.8000144958496,0.0
2021-04-29,TSLA,SELL,40,225.6666717529297,9026.666870117188,0.0
2021-04-30,F,SELL,1113,8.55434799194336,9520.989315032959,0.0
2021-04-30,PLUG,SELL,4,28.510000228881836,114.04000091552734,0.0
2021-04-30,AMAT,BUY,1,127.17166900634766,127.17166900634766,0.0
2021-04-30,ENPH,BUY,2,139.25,278.5,0.0
2021-04-30,POET,BUY,8,8.0,64.0,0.0
2021-04-30,TWLO,BUY,25,367.79998779296875,9194.999694824219,0.0
2021-05-03,AMAT,SELL,1,127.30585479736328,127.30585479736328,0.0
2021-05-03,POET,SELL,25,8.0,200.0,0.0
2021-05-03,PLUG,BUY,15,26.6299991607666,399.449987411499,0.0
2021-05-04,AMAT,SELL,2,123.34819793701172,246.69639587402344,0.0
2021-05-04,POET,SELL,27,7.800000190734863,210.6000051498413,0.0
2021-05-04,ENPH,BUY,1,127.83000183105469,127.83000183105469,0.0
2021-05-04,PLUG,BUY,10,24.600000381469727,246.00000381469727,0.0
2021-05-05,POET,BUY,5,7.699999809265137,38.499999046325684,0.0
2021-05-05,AMAT,SELL,1,124.85265350341797,124.85265350341797,0.0
2021-05-05,PLUG,BUY,2,24.290000915527344,48.58000183105469,0.0
2021-05-06,AMAT,SELL,3,126.23255920410156,378.6976776123047,0.0
2021-05-06,POET,SELL,53,7.800000190734863,413.40001010894775,0.0
2021-05-06,PLUG,BUY,13,22.559999465942383,293.279993057251,0.0
2021-05-06,TWLO,BUY,2,304.1199951171875,608.239990234375,0.0
2021-05-07,AMAT,SELL,1,127.40168762207031,127.40168762207031,0.0
2021-05-07,PLUG,SELL,6,23.049999237060547,138.29999542236328,0.0
2021-05-07,TWLO,SELL,1,307.1499938964844,307.1499938964844,0.0
2021-05-07,POET,BUY,33,7.599999904632568,250.79999685287476,0.0
2021-05-10,AMAT,SELL,64,119.48636627197266,7647.12744140625,0.0
2021-05-10,ENPH,SELL,1,118.12000274658203,118.12000274658203,0.0
2021-05-10,POET,SELL,69,7.699999809265137,531.2999868392944,0.0
2021-05-10,BA,BUY,33,232.92999267578125,7686.689758300781,0.0
2021-05-10,PLUG,BUY,33,20.06999969482422,662.3099899291992,0.0
2021-05-11,POET,BUY,80,7.400000095367432,592.0000076293945,0.0
2021-05-11,ENPH,BUY,1,121.41999816894531,121.41999816894531,0.0
2021-05-11,AMAT,BUY,68,118.39393615722656,8050.787658691406,0.0
2021-05-11,PLUG,SELL,47,23.600000381469727,1109.2000179290771,0.0
2021-05-11,BA,SELL,33,228.8800048828125,7553.0401611328125,0.0
2021-05-12,ENPH,SELL,1,117.16999816894531,117.16999816894531,0.0
2021-05-12,POET,SELL,31,7.300000190734863,226.30000591278076,0.0
2021-05-12,TWLO,SELL,26,296.32000732421875,7704.3201904296875,0.0
2021-05-12,AMAT,BUY,2,110.08577728271484,220.1715545654297,0.0
2021-05-12,PLUG,BUY,6,22.239999771118164,133.43999862670898,0.0
2021-05-12,TSLA,BUY,39,196.6300048828125,7668.5701904296875,0.0
2021-05-13,TWLO,BUY,27,281.0199890136719,7587.539703369141,0.0
2021-05-13,TSLA,BUY,1,190.56333923339844,190.56333923339844,0.0
2021-05-13,PLUG,BUY,4,21.959999084472656,87.83999633789062,0.0
2021-05-13,AMAT,SELL,70,114.9154281616211,8044.079971313477,0.0
2021-05-13,POET,SELL,16,7.400000095367432,118.4000015258789,0.0
2021-05-13,ENPH,BUY,1,114.61000061035156,114.61000061035156,0.0
2021-05-14,POET,BUY,20,7.699999809265137,153.99999618530273,0.0
2021-05-14,TSLA,BUY,2,196.5800018310547,393.1600036621094,0.0
2021-05-14,ENPH,BUY,1,119.77999877929688,119.77999877929688,0.0
2021-05-14,AMAT,BUY,69,119.62054443359375,8253.817565917969,0.0
2021-05-14,TWLO,SELL,27,299.3999938964844,8083.799835205078,0.0
2021-05-14,PLUG,SELL,19,24.579999923706055,467.01999855041504,0.0
2021-05-17,AMAT,SELL,69,118.41311645507812,8170.505035400391,0.0
2021-05-17,PLUG,SELL,5,24.940000534057617,124.70000267028809,0.0
2021-05-17,POET,SELL,17,7.800000190734863,132.60000324249268,0.0
2021-05-17,ENPH,BUY,1,118.41999816894531,118.41999816894531,0.0
2021-05-17,TWLO,BUY,27,297.20001220703125,8024.400329589844,0.0
2021-05-18,PLUG,SELL,14,27.020000457763672,378.2800064086914,0.0
2021-05-18,POET,SELL,26,8.300000190734863,215.80000495910645,0.0
2021-05-18,TWLO,SELL,27,299.5400085449219,8087.580230712891,0.0
2021-05-18,TSLA,BUY,2,192.6233367919922,385.2466735839844,0.0
2021-05-18,WFC,BUY,205,41.54392623901367,8516.504878997803,0.0
2021-05-19,TSLA,BUY,1,187.82000732421875,187.82000732421875,0.0
2021-05-19,SLB,BUY,297,28.71053695678711,8527.029476165771,0.0
2021-05-19,POET,BUY,51,7.900000095367432,402.900004863739,0.0
2021-05-19,PLUG,SELL,6,27.469999313354492,164.81999588012695,0.0
2021-05-19,ENPH,SELL,4,130.6699981689453,522.6799926757812,0.0
2021-05-19,WFC,SELL,205,40.932193756103516,8391.09972000122,0.0
2021-05-20,ENPH,SELL,3,141.82000732421875,425.46002197265625,0.0
2021-05-20,POET,SELL,65,8.800000190734863,572.0000123977661,0.0
2021-05-20,SLB,SELL,297,28.504179000854492,8465.741163253784,0.0
2021-05-20,AMAT,BUY,71,124.87183380126953,8865.900199890137,0.0
2021-05-20,PLUG,BUY,15,27.469999313354492,412.0499897003174,0.0
2021-05-21,PLUG,SELL,5,27.889999389648438,139.4499969482422,0.0
2021-05-21,AMAT,BUY,1,123.29069519042969,123.29069519042969,0.0
2021-05-21,TSLA,BUY,1,193.6266632080078,193.6266632080078,0.0
2021-05-24,ENPH,BUY,2,140.8699951171875,281.739990234375,0.0
2021-05-24,TSLA,SELL,2,202.14666748046875,404.2933349609375,0.0
2021-05-24,PLUG,BUY,13,27.200000762939453,353.6000099182129,0.0
2021-05-24,AMAT,SELL,2,128.96365356445312,257.92730712890625,0.0
2021-05-24,POET,SELL,8,9.0,72.0,0.0
2021-05-25,POET,BUY,118,7.900000095367432,932.2000112533569,0.0
2021-05-25,AMAT,SELL,3,131.7617645263672,395.28529357910156,0.0
2021-05-25,PLUG,SELL,14,27.809999465942383,389.33999252319336,0.0
2021-05-26,AMAT,SELL,67,131.4161834716797,8804.884292602539,0.0
2021-05-26,ENPH,SELL,1,143.0399932861328,143.0399932861328,0.0
2021-05-26,PLUG,SELL,12,29.690000534057617,356.2800064086914,0.0
2021-05-26,POET,BUY,15,8.0,120.0,0.0
2021-05-26,WFC,BUY,221,41.136104583740234,9091.079113006592,0.0
2021-05-27,PLUG,SELL,1,29.93000030517578,29.93000030517578,0.0
2021-05-27,TSLA,SELL,1,210.28334045410156,210.28334045410156,0.0
2021-05-27,WFC,SELL,221,41.45526885986328,9161.614418029785,0.0
2021-05-27,BAC,BUY,243,37.683589935302734,9157.112354278564,0.0
2021-05-27,ENPH,BUY,1,142.30999755859375,142.30999755859375,0.0
2021-05-27,POET,BUY,7,8.0,56.0,0.0
2021-05-28,POET,SELL,29,8.300000190734863,240.70000553131104,0.0
2021-05-28,TSLA,BUY,1,208.4066619873047,208.4066619873047,0.0
2021-05-28,F,BUY,861,10.770771026611328,9273.633853912354,0.0
2021-05-28,BAC,SELL,243,37.54188919067383,9122.67907333374,0.0
2021-05-28,PLUG,SELL,4,30.700000762939453,122.80000305175781,0.0
2021-06-01,F,SELL,861,10.978327751159668,9452.340193748474,0.0
2021-06-01,PLUG,SELL,2,30.889999389648438,61.779998779296875,0.0
2021-06-01,ENPH,BUY,2,139.44000244140625,278.8800048828125,0.0
2021-06-01,FTNT,BUY,215,42.99800109863281,9244.570236206055,0.0
2021-06-02,TSLA,BUY,1,201.7066650390625,201.7066650390625,0.0
2021-06-02,FTNT,SELL,215,43.27399826049805,9303.90962600708,0.0
2021-06-02,POET,SELL,28,8.5,238.0,0.0
2021-06-02,PLUG,BUY,1,30.690000534057617,30.690000534057617,0.0
2021-06-02,WFC,BUY,223,41.499595642089844,9254.409828186035,0.0
2021-06-03,TWLO,BUY,29,309.8299865722656,8985.069610595703,0.0
2021-06-03,ENPH,BUY,1,134.1300048828125,134.1300048828125,0.0
2021-06-03,WFC,SELL,223,41.18930435180664,9185.21487045288,0.0
2021-06-03,FTNT,BUY,209,43.07600021362305,9002.884044647217,0.0
2021-06-03,POET,SELL,16,8.399999618530273,134.39999389648438,0.0
2021-06-03,TSLA,SELL,45,190.94667053222656,8592.600173950195,0.0
2021-06-03,PLUG,SELL,1,30.030000686645508,30.030000686645508,0.0
2021-06-04,FTNT,SELL,3,44.35200119018555,133.05600357055664,0.0
2021-06-04,PLUG,SELL,1,30.579999923706055,30.579999923706055,0.0
2021-06-04,POET,SELL,9,8.600000381469727,77.40000343322754,0.0
2021-06-04,ENPH,BUY,1,134.6999969482422,134.6999969482422,0.0
2021-06-07,PLUG,SELL,11,32.849998474121094,361.34998321533203,0.0
2021-06-07,POET,SELL,14,9.0,126.0,0.0
2021-06-07,FTNT,BUY,5,44.70800018310547,223.54000091552734,0.0
2021-06-07,TWLO,BUY,1,314.5199890136719,314.5199890136719,0.0
2021-06-08,PLUG,BUY,3,33.4900016784668,100.47000503540039,0.0
2021-06-08,FTNT,BUY,3,45.47200012207031,136.41600036621094,0.0
2021-06-08,TSLA,BUY,48,201.19667053222656,9657.440185546875,0.0
2021-06-08,TWLO,SELL,30,317.20001220703125,9516.000366210938,0.0
2021-06-08,POET,SELL,65,9.899999618530273,643.4999752044678,0.0
2021-06-08,ENPH,BUY,2,139.14999389648438,278.29998779296875,0.0
2021-06-09,ENPH,SELL,1,136.97000122070312,136.97000122070312,0.0
2021-06-09,FTNT,SELL,214,45.104000091552734,9652.256019592285,0.0
2021-06-09,TSLA,SELL,1,199.5933380126953,199.5933380126953,0.0
2021-06-09,PLUG,BUY,4,32.43000030517578,129.72000122070312,0.0
2021-06-09,POET,BUY,11,9.600000381469727,105.60000419616699,0.0
2021-06-09,WFC,BUY,235,40.7105598449707,9566.981563568115,0.0
2021-06-10,WFC,BUY,3,39.974727630615234,119.9241828918457,0.0
2021-06-10,POET,BUY,39,9.199999809265137,358.79999256134033,0.0
2021-06-10,PLUG,BUY,7,31.489999771118164,220.42999839782715,0.0
2021-06-10,ENPH,SELL,3,143.5,430.5,0.0
2021-06-10,TSLA,SELL,47,203.3733367919922,9558.546829223633,0.0
2021-06-10,F,BUY,851,11.200711250305176,9531.805274009705,0.0
2021-06-11,WFC,SELL,4,40.49778747558594,161.99114990234375,0.0
2021-06-11,ENPH,SELL,2,147.1300048828125,294.260009765625,0.0
2021-06-11,F,SELL,14,11.326727867126465,158.5741901397705,0.0
2021-06-11,PLUG,SELL,5,31.850000381469727,159.25000190734863,0.0
2021-06-11,POET,BUY,93,8.399999618530273,781.1999645233154,0.0
